name,formatted_address,geometry,permanently_closed,lat,lng
Cypress Capital Management,"1055 W Georgia St, Vancouver, BC V6E 3P3, Canada","{'location': {'lat': 49.2853911, 'lng': -123.1215501}, 'viewport': {'northeast': {'lat': 49.28656737989272, 'lng': -123.1204591201073}, 'southwest': {'lat': 49.28386772010728, 'lng': -123.1231587798927}}}",,49.2853911,-123.1215501
Kathleen C Mac Innes Law Corporation,"736 Granville St, Vancouver, BC V6Z 1G3, Canada","{'location': {'lat': 49.28187699999999, 'lng': -123.1186}, 'viewport': {'northeast': {'lat': 49.28330247989272, 'lng': -123.1173672201073}, 'southwest': {'lat': 49.28060282010728, 'lng': -123.1200668798927}}}",,49.28187699999999,-123.1186
Rice Harbut Elliott,"980 Howe St #820, Vancouver, BC V6Z 0C8, Canada","{'location': {'lat': 49.279936, 'lng': -123.1237007}, 'viewport': {'northeast': {'lat': 49.28123317989272, 'lng': -123.1224476201073}, 'southwest': {'lat': 49.27853352010727, 'lng': -123.1251472798928}}}",,49.279936,-123.1237007
Robert J Kincaid Law Corporation,"1190 Hornby St, Vancouver, BC V6Z 2K5, Canada","{'location': {'lat': 49.27842039999999, 'lng': -123.1277309}, 'viewport': {'northeast': {'lat': 49.27985427989272, 'lng': -123.1265108701073}, 'southwest': {'lat': 49.27715462010728, 'lng': -123.1292105298927}}}",,49.27842039999999,-123.1277309
Farris LLP,"700 W Georgia St #2500, Vancouver, BC V7Y 1B3, Canada","{'location': {'lat': 49.2827198, 'lng': -123.1187987}, 'viewport': {'northeast': {'lat': 49.28415717989272, 'lng': -123.1174674701073}, 'southwest': {'lat': 49.28145752010727, 'lng': -123.1201671298927}}}",,49.2827198,-123.1187987
dys architecture,"1770 Burrard St #260, Vancouver, BC V6J 3G7, Canada","{'location': {'lat': 49.26988919999999, 'lng': -123.1452267}, 'viewport': {'northeast': {'lat': 49.27118237989273, 'lng': -123.1438487701072}, 'southwest': {'lat': 49.26848272010729, 'lng': -123.1465484298927}}}",,49.26988919999999,-123.1452267
Carscadden Stokes McDonald Architects Inc.,"1930 Pandora St #310, Vancouver, BC V5L 0C7, Canada","{'location': {'lat': 49.2827328, 'lng': -123.0646446}, 'viewport': {'northeast': {'lat': 49.28400597989272, 'lng': -123.0632943701073}, 'southwest': {'lat': 49.28130632010728, 'lng': -123.0659940298927}}}",,49.2827328,-123.0646446
Rethink,"470 Granville St #700, Vancouver, BC V6C 1V5, Canada","{'location': {'lat': 49.2847073, 'lng': -123.1144161}, 'viewport': {'northeast': {'lat': 49.28612292989272, 'lng': -123.1131546701072}, 'southwest': {'lat': 49.28342327010728, 'lng': -123.1158543298927}}}",,49.2847073,-123.1144161
Tobin Anthony G V,"938 Howe St, Vancouver, BC V6Z 1N9, Canada","{'location': {'lat': 49.2803846, 'lng': -123.1228795}, 'viewport': {'northeast': {'lat': 49.28180322989272, 'lng': -123.1216349701073}, 'southwest': {'lat': 49.27910357010727, 'lng': -123.1243346298927}}}",,49.2803846,-123.1228795
Lam Marine Supplies Ltd,"765 E Cordova St, Vancouver, BC V6A 1M2, Canada","{'location': {'lat': 49.2821834, 'lng': -123.0880683}, 'viewport': {'northeast': {'lat': 49.28347762989272, 'lng': -123.0867206201073}, 'southwest': {'lat': 49.28077797010727, 'lng': -123.0894202798927}}}",,49.2821834,-123.0880683
King Robert James,"999 W Hastings St, Vancouver, BC V6C 2W2, Canada","{'location': {'lat': 49.28731330000001, 'lng': -123.1160038}, 'viewport': {'northeast': {'lat': 49.28847067989272, 'lng': -123.1148571701073}, 'southwest': {'lat': 49.28577102010728, 'lng': -123.1175568298927}}}",,49.28731330000001,-123.1160038
Peter A Allard School of Law,"Allard Hall, 1822 E Mall, Vancouver, BC V6T 1Z1, Canada","{'location': {'lat': 49.2701102, 'lng': -123.2533532}, 'viewport': {'northeast': {'lat': 49.27156502989272, 'lng': -123.2517065701073}, 'southwest': {'lat': 49.26886537010728, 'lng': -123.2544062298927}}}",,49.2701102,-123.2533532
Kornfeld LLP,"505 Burrard St #1100, Vancouver, BC V7X 1M5, Canada","{'location': {'lat': 49.28661899999999, 'lng': -123.118501}, 'viewport': {'northeast': {'lat': 49.28803487989272, 'lng': -123.1169209201073}, 'southwest': {'lat': 49.28533522010727, 'lng': -123.1196205798928}}}",,49.28661899999999,-123.118501
Hartshorne & Mehl,"2642 Main St #301, Vancouver, BC V5T 3E6, Canada","{'location': {'lat': 49.2613722, 'lng': -123.1008004}, 'viewport': {'northeast': {'lat': 49.26264692989272, 'lng': -123.0995356201073}, 'southwest': {'lat': 49.25994727010728, 'lng': -123.1022352798927}}}",,49.2613722,-123.1008004
Peter A Allard School of Law,"Allard Hall, 1822 E Mall, Vancouver, BC V6T 1Z1, Canada","{'location': {'lat': 49.2701102, 'lng': -123.2533532}, 'viewport': {'northeast': {'lat': 49.27156502989272, 'lng': -123.2517065701073}, 'southwest': {'lat': 49.26886537010728, 'lng': -123.2544062298927}}}",,49.2701102,-123.2533532
Lawson Lundell LLP,"Suite 1600 Cathedral Place, 925 W Georgia St, Vancouver, BC V6C 3L2, Canada","{'location': {'lat': 49.284144, 'lng': -123.119905}, 'viewport': {'northeast': {'lat': 49.28537102989272, 'lng': -123.1185881701073}, 'southwest': {'lat': 49.28267137010728, 'lng': -123.1212878298928}}}",,49.284144,-123.119905
Derpak White Spencer LLP,"1788 W Broadway #901, Vancouver, BC V6J 1Y1, Canada","{'location': {'lat': 49.26344470000001, 'lng': -123.1454275}, 'viewport': {'northeast': {'lat': 49.26490427989273, 'lng': -123.1440791201072}, 'southwest': {'lat': 49.26220462010728, 'lng': -123.1467787798927}}}",,49.26344470000001,-123.1454275
Experience Vancouver Group,"648 Hornby St b, Vancouver, BC V6C 2G2, Canada","{'location': {'lat': 49.2841622, 'lng': -123.1192995}, 'viewport': {'northeast': {'lat': 49.28533737989272, 'lng': -123.1182673201073}, 'southwest': {'lat': 49.28263772010727, 'lng': -123.1209669798927}}}",,49.2841622,-123.1192995
Lana Porter Group Inc,"1228 Homer St #602, Vancouver, BC V6B 2Y5, Canada","{'location': {'lat': 49.274823, 'lng': -123.1236692}, 'viewport': {'northeast': {'lat': 49.27620517989273, 'lng': -123.1224015701073}, 'southwest': {'lat': 49.27350552010729, 'lng': -123.1251012298927}}}",,49.274823,-123.1236692
Lana Porter Group,"1080 Mainland St, Vancouver, BC V6B 2T4, Canada","{'location': {'lat': 49.275604, 'lng': -123.1199344}, 'viewport': {'northeast': {'lat': 49.27705687989273, 'lng': -123.1187056201072}, 'southwest': {'lat': 49.27435722010728, 'lng': -123.1214052798927}}}",,49.275604,-123.1199344
"Anson Insurance Services, Inc.","203 E Douglas St #1827, O'Neill, NE 68763, United States","{'location': {'lat': 42.4576493, 'lng': -98.6509985}, 'viewport': {'northeast': {'lat': 42.45898147989272, 'lng': -98.64964857010727}, 'southwest': {'lat': 42.45628182010728, 'lng': -98.65234822989272}}}",,42.4576493,-98.6509985
Service Corporation International (Canada) ULC,"1835 E Hastings St, Vancouver, BC V5L 1T3, Canada","{'location': {'lat': 49.2815127, 'lng': -123.067152}, 'viewport': {'northeast': {'lat': 49.28274052989273, 'lng': -123.0658696201073}, 'southwest': {'lat': 49.28004087010729, 'lng': -123.0685692798927}}}",,49.2815127,-123.067152
McIntyre Daniel B,"999 W Hastings St, Vancouver, BC V6C 2W2, Canada","{'location': {'lat': 49.28731330000001, 'lng': -123.1160038}, 'viewport': {'northeast': {'lat': 49.28847067989272, 'lng': -123.1148571701073}, 'southwest': {'lat': 49.28577102010728, 'lng': -123.1175568298927}}}",,49.28731330000001,-123.1160038
Group 5 Design Associates Ltd,"1055 W Hastings St, Vancouver, BC V6E 2E9, Canada","{'location': {'lat': 49.28778, 'lng': -123.1182333}, 'viewport': {'northeast': {'lat': 49.28900182989272, 'lng': -123.1169590201073}, 'southwest': {'lat': 49.28630217010728, 'lng': -123.1196586798927}}}",,49.28778,-123.1182333
Fasken (Vancouver),"550 Burrard St #2900, Vancouver, BC V6C 0A3, Canada","{'location': {'lat': 49.2858151, 'lng': -123.1182156}, 'viewport': {'northeast': {'lat': 49.28724142989272, 'lng': -123.1171366201073}, 'southwest': {'lat': 49.28454177010727, 'lng': -123.1198362798927}}}",,49.2858151,-123.1182156
George Lee Law Corp,"608-4538 Kingsway, Burnaby, BC V5H 4T9, Canada","{'location': {'lat': 49.229653, 'lng': -123.004196}, 'viewport': {'northeast': {'lat': 49.23104787989272, 'lng': -123.0025643701073}, 'southwest': {'lat': 49.22834822010728, 'lng': -123.0052640298927}}}",,49.229653,-123.004196
George Lee Law Richmond Office 李广田律师楼,"5811 Cooney Rd Unit 305, Richmond, BC V6X 3M1, Canada","{'location': {'lat': 49.1714044, 'lng': -123.1319628}, 'viewport': {'northeast': {'lat': 49.17275662989272, 'lng': -123.1303908701073}, 'southwest': {'lat': 49.17005697010728, 'lng': -123.1330905298927}}}",,49.1714044,-123.1319628
Labatt Breweries British Columbia,"1148 Homer St, Vancouver, BC V6B 2X6, Canada","{'location': {'lat': 49.275551, 'lng': -123.1222829}, 'viewport': {'northeast': {'lat': 49.27695762989272, 'lng': -123.1211242201073}, 'southwest': {'lat': 49.27425797010728, 'lng': -123.1238238798927}}}",,49.275551,-123.1222829
Stanley Park Brewing Restaurant & Brewpub,"8901 Stanley Park Dr, Vancouver, BC V6G 3E2, Canada","{'location': {'lat': 49.2923231, 'lng': -123.1464802}, 'viewport': {'northeast': {'lat': 49.29396497989271, 'lng': -123.1450990701072}, 'southwest': {'lat': 49.29126532010727, 'lng': -123.1477987298927}}}",,49.2923231,-123.1464802
Cedar Developments Corporation,"161 Keefer St #201, Vancouver, BC V6A 1X3, Canada","{'location': {'lat': 49.2797504, 'lng': -123.1005744}, 'viewport': {'northeast': {'lat': 49.28097652989273, 'lng': -123.0992298701073}, 'southwest': {'lat': 49.27827687010728, 'lng': -123.1019295298927}}}",,49.2797504,-123.1005744
Harbour Pacific Capital Corporation,"837 W Hastings St, Vancouver, BC V6C 3N6, Canada","{'location': {'lat': 49.2865658, 'lng': -123.1152488}, 'viewport': {'northeast': {'lat': 49.28782767989272, 'lng': -123.1140399201073}, 'southwest': {'lat': 49.28512802010728, 'lng': -123.1167395798927}}}",,49.2865658,-123.1152488
G-III Apparel Group,"512 7th Ave, New York, NY 10018, United States","{'location': {'lat': 40.75342149999999, 'lng': -73.9892156}, 'viewport': {'northeast': {'lat': 40.75471387989272, 'lng': -73.98773347010727}, 'southwest': {'lat': 40.75201422010728, 'lng': -73.99043312989272}}}",,40.75342149999999,-73.9892156
Wimble Sales Group,"1951 Glen Dr, Vancouver, BC V6A 4J6, Canada","{'location': {'lat': 49.26749400000001, 'lng': -123.0825408}, 'viewport': {'northeast': {'lat': 49.26892272989272, 'lng': -123.0812862201073}, 'southwest': {'lat': 49.26622307010728, 'lng': -123.0839858798927}}}",True,49.26749400000001,-123.0825408
Richard Henry,"1020 Mainland St, Vancouver, BC V6B 2T5, Canada","{'location': {'lat': 49.2762084, 'lng': -123.1191627}, 'viewport': {'northeast': {'lat': 49.27758177989271, 'lng': -123.1179949201073}, 'southwest': {'lat': 49.27488212010727, 'lng': -123.1206945798927}}}",,49.2762084,-123.1191627
Barnescraig & Associates,"1185 W Georgia St #605, Vancouver, BC V6E 4E6, Canada","{'location': {'lat': 49.2872001, 'lng': -123.1246778}, 'viewport': {'northeast': {'lat': 49.28861057989272, 'lng': -123.1234757201073}, 'southwest': {'lat': 49.28591092010728, 'lng': -123.1261753798927}}}",,49.2872001,-123.1246778
BCAA,"4567 Canada Way, Burnaby, BC V5G 4T1, Canada","{'location': {'lat': 49.25514980000001, 'lng': -122.998755}, 'viewport': {'northeast': {'lat': 49.25660947989272, 'lng': -122.9973854201072}, 'southwest': {'lat': 49.25390982010728, 'lng': -123.0000850798927}}}",,49.25514980000001,-122.998755
B.C.A.A. Holdings,"Langley City, BC V3A 9J7, Canada","{'location': {'lat': 49.1130573, 'lng': -122.6653218}, 'viewport': {'northeast': {'lat': 49.11440712989272, 'lng': -122.6639734701073}, 'southwest': {'lat': 49.11170747010728, 'lng': -122.6666731298927}}}",True,49.1130573,-122.6653218
Richard H Swadden,"808 Nelson St, Vancouver, BC V6Z 2H2, Canada","{'location': {'lat': 49.2798452, 'lng': -123.1246517}, 'viewport': {'northeast': {'lat': 49.28131367989273, 'lng': -123.1231238701072}, 'southwest': {'lat': 49.27861402010728, 'lng': -123.1258235298927}}}",,49.2798452,-123.1246517
Aragon Development Corporation,"1628 W 1st Ave #201, Vancouver, BC V6J 1G1, Canada","{'location': {'lat': 49.2702633, 'lng': -123.1414438}, 'viewport': {'northeast': {'lat': 49.27177972989272, 'lng': -123.1400788201072}, 'southwest': {'lat': 49.26908007010728, 'lng': -123.1427784798927}}}",,49.2702633,-123.1414438
B C Centre 86,"1168 Hamilton St, Vancouver, BC V6B 2S2, Canada","{'location': {'lat': 49.27507620000001, 'lng': -123.1219838}, 'viewport': {'northeast': {'lat': 49.27646382989272, 'lng': -123.1207719201073}, 'southwest': {'lat': 49.27376417010728, 'lng': -123.1234715798927}}}",,49.27507620000001,-123.1219838
Wong Grant J DDS,"4215 Rainier Ave S, Seattle, WA 98118, United States","{'location': {'lat': 47.5651194, 'lng': -122.2886788}, 'viewport': {'northeast': {'lat': 47.56648287989272, 'lng': -122.2872169201073}, 'southwest': {'lat': 47.56378322010728, 'lng': -122.2899165798927}}}",,47.5651194,-122.2886788
Fasken Martineau,"550 Burrard St #2900, Vancouver, BC V6C 0A3, Canada","{'location': {'lat': 49.28579750000001, 'lng': -123.1182605}, 'viewport': {'northeast': {'lat': 49.28723262989272, 'lng': -123.1171590701072}, 'southwest': {'lat': 49.28453297010728, 'lng': -123.1198587298927}}}",,49.28579750000001,-123.1182605
StrataMaster Property Services & Restoration Inc.,"3997 Grant St, Burnaby, BC V5C 3N4, Canada","{'location': {'lat': 49.271414, 'lng': -123.016582}, 'viewport': {'northeast': {'lat': 49.27264077989271, 'lng': -123.0152372201073}, 'southwest': {'lat': 49.26994112010727, 'lng': -123.0179368798927}}}",,49.271414,-123.016582
Richard Ledding Law Corporation,"1788 W 5th Ave Unit 415, Vancouver, BC V6J 1P2, Canada","{'location': {'lat': 49.267363, 'lng': -123.145864}, 'viewport': {'northeast': {'lat': 49.26861597989272, 'lng': -123.1445184201073}, 'southwest': {'lat': 49.26591632010728, 'lng': -123.1472180798927}}}",,49.267363,-123.145864
Harper Grey LLP,"650 W Georgia St #3200, Vancouver, BC V6B 4P7, Canada","{'location': {'lat': 49.281797, 'lng': -123.1174647}, 'viewport': {'northeast': {'lat': 49.28300892989272, 'lng': -123.1163189201073}, 'southwest': {'lat': 49.28030927010728, 'lng': -123.1190185798927}}}",,49.281797,-123.1174647
Roberts And Brown Opticians,"948 W King Edward Ave, Vancouver, BC V5Z 2E2, Canada","{'location': {'lat': 49.2485292, 'lng': -123.1255278}, 'viewport': {'northeast': {'lat': 49.24994037989271, 'lng': -123.1241763201073}, 'southwest': {'lat': 49.24724072010727, 'lng': -123.1268759798927}}}",,49.2485292,-123.1255278
McLachlan Brown Anderson,"938 Howe St 10th Floor, Vancouver, BC V6Z 1N9, Canada","{'location': {'lat': 49.2803846, 'lng': -123.1228795}, 'viewport': {'northeast': {'lat': 49.28180322989272, 'lng': -123.1216349701073}, 'southwest': {'lat': 49.27910357010727, 'lng': -123.1243346298927}}}",,49.2803846,-123.1228795
The Keg Steakhouse + Bar - Alberni,"1121 Alberni St, Vancouver, BC V6E 1A5, Canada","{'location': {'lat': 49.2859485, 'lng': -123.1244134}, 'viewport': {'northeast': {'lat': 49.28747132989272, 'lng': -123.1230530201072}, 'southwest': {'lat': 49.28477167010728, 'lng': -123.1257526798927}}}",,49.2859485,-123.1244134
Aptus Benefits Inc.,"409 Granville St #205, Vancouver, BC V6C 1A0, Canada","{'location': {'lat': 49.2853865, 'lng': -123.1145388}, 'viewport': {'northeast': {'lat': 49.28671152989273, 'lng': -123.1129437201073}, 'southwest': {'lat': 49.28401187010729, 'lng': -123.1156433798927}}}",,49.2853865,-123.1145388
Apri Insurance Svc Inc,"1095 W Pender St, Vancouver, BC V6E 2M6, Canada","{'location': {'lat': 49.2875983, 'lng': -123.1198958}, 'viewport': {'northeast': {'lat': 49.28887462989273, 'lng': -123.1186758201073}, 'southwest': {'lat': 49.28617497010729, 'lng': -123.1213754798927}}}",,49.2875983,-123.1198958
MacKenzie Fujisawa LLP,"1095 W Pender St #1600, Vancouver, BC V6E 2M6, Canada","{'location': {'lat': 49.2875659, 'lng': -123.1198259}, 'viewport': {'northeast': {'lat': 49.28885842989272, 'lng': -123.1186408701073}, 'southwest': {'lat': 49.28615877010728, 'lng': -123.1213405298927}}}",,49.2875659,-123.1198259
Clark Builders,"700 W Pender St #1250, Vancouver, BC V6C 1G8, Canada","{'location': {'lat': 49.2848078, 'lng': -123.1154877}, 'viewport': {'northeast': {'lat': 49.28623587989272, 'lng': -123.1140547701072}, 'southwest': {'lat': 49.28353622010728, 'lng': -123.1167544298927}}}",,49.2848078,-123.1154877
KazLaw Injury Lawyers,"570 Granville St #1900, Vancouver, BC V6C 3P1, Canada","{'location': {'lat': 49.28380809999999, 'lng': -123.1158058}, 'viewport': {'northeast': {'lat': 49.28523252989272, 'lng': -123.1145275701073}, 'southwest': {'lat': 49.28253287010727, 'lng': -123.1172272298927}}}",,49.28380809999999,-123.1158058
Simon Fraser University,"8888 University Dr, Burnaby, BC V5A 1S6, Canada","{'location': {'lat': 49.2780937, 'lng': -122.9198833}, 'viewport': {'northeast': {'lat': 49.28389415000001, 'lng': -122.91570155}, 'southwest': {'lat': 49.26988915, 'lng': -122.93242855}}}",,49.2780937,-122.9198833
"Beck, Robinson & Company","686 W Broadway #700, Vancouver, BC V5Z 1G1, Canada","{'location': {'lat': 49.2631424, 'lng': -123.1196231}, 'viewport': {'northeast': {'lat': 49.26456542989272, 'lng': -123.1182717201073}, 'southwest': {'lat': 49.26186577010728, 'lng': -123.1209713798927}}}",,49.2631424,-123.1196231
Robinson Richard C,"701 Pike St # 1800, Seattle, WA 98101, United States","{'location': {'lat': 47.61144729999999, 'lng': -122.3327557}, 'viewport': {'northeast': {'lat': 47.61272727989272, 'lng': -122.3315744201073}, 'southwest': {'lat': 47.61002762010727, 'lng': -122.3342740798927}}}",True,47.61144729999999,-122.3327557
Apollo Law LLC,"3217 Hennepin Ave S #7, Minneapolis, MN 55408, United States","{'location': {'lat': 44.9441149, 'lng': -93.29804519999999}, 'viewport': {'northeast': {'lat': 44.94546662989272, 'lng': -93.29683842010726}, 'southwest': {'lat': 44.94276697010727, 'lng': -93.29953807989271}}}",,44.9441149,-93.29804519999999
Aplin & Martin Consultants Ltd.,"1177 W Hastings St Suite 1818, Vancouver, BC V6E 2K3, Canada","{'location': {'lat': 49.2887844, 'lng': -123.1217167}, 'viewport': {'northeast': {'lat': 49.29001652989272, 'lng': -123.1204480701073}, 'southwest': {'lat': 49.28731687010728, 'lng': -123.1231477298927}}}",,49.2887844,-123.1217167
Aplin & Martin Consultants Ltd,"12448 82 Ave, Surrey, BC V3W 3E9, Canada","{'location': {'lat': 49.15160359999999, 'lng': -122.8779829}, 'viewport': {'northeast': {'lat': 49.15316482989271, 'lng': -122.8766235201073}, 'southwest': {'lat': 49.15046517010727, 'lng': -122.8793231798927}}}",,49.15160359999999,-122.8779829
Shape Properties Corporation,"505 Burrard St #2020, Vancouver, BC V7X 1M6, Canada","{'location': {'lat': 49.2865686, 'lng': -123.1182414}, 'viewport': {'northeast': {'lat': 49.28800967989272, 'lng': -123.1167911201073}, 'southwest': {'lat': 49.28531002010727, 'lng': -123.1194907798927}}}",,49.2865686,-123.1182414
Apex Law Group,"200 1st Ave W #104, Seattle, WA 98119, United States","{'location': {'lat': 47.62057859999999, 'lng': -122.3577425}, 'viewport': {'northeast': {'lat': 47.62192892989273, 'lng': -122.3565504701073}, 'southwest': {'lat': 47.61922927010728, 'lng': -122.3592501298928}}}",,47.62057859999999,-122.3577425
